Position,Name,Salary,GameInfo,AvgPointsPerGame,teamAbbrev
RB,Thomas Rawls,4000,SEA@TEN 04:05PM ET,0.4,SEA
TE,Martellus Bennett,4000,CIN@GB 04:25PM ET,8.5,GB
QB,Tyler Bray,4000,KC@LAC 04:25PM ET,0,KC
RB,Charcandrick West,4000,KC@LAC 04:25PM ET,4.75,KC
QB,Kellen Clemens,4000,KC@LAC 04:25PM ET,0,LAC
RB,Branden Oliver,4000,KC@LAC 04:25PM ET,2.05,LAC
QB,EJ Manuel,4000,OAK@WAS 08:30PM ET,0,OAK
RB,DeAndre Washington,4000,OAK@WAS 08:30PM ET,5.35,OAK
RB,Adrian Peterson,3900,NO@CAR 01:00PM ET,2.2,NO
WR,Brandon Coleman,3900,NO@CAR 01:00PM ET,10.75,NO
RB,Charles Sims,3900,TB@MIN 01:00PM ET,1.9,TB
RB,LeGarrette Blount,3900,NYG@PHI 01:00PM ET,6.35,PHI
RB,Darren Sproles,3900,NYG@PHI 01:00PM ET,9.15,PHI
WR,Corey Davis,3900,SEA@TEN 04:05PM ET,7.15,TEN
TE,Tyler Eifert,3900,CIN@GB 04:25PM ET,4.3,CIN
TE,Hunter Henry,3900,KC@LAC 04:25PM ET,7.5,LAC
RB,Mike Tolbert,3800,DEN@BUF 01:00PM ET,7.05,BUF
TE,Austin Hooper,3800,ATL@DET 01:00PM ET,13.25,ATL
RB,Dwayne Washington,3800,ATL@DET 01:00PM ET,1.55,DET
RB,Marlon Mack,3800,CLE@IND 01:00PM ET,6.65,IND
WR,Donte Moncrief,3800,CLE@IND 01:00PM ET,4.9,IND
RB,Alfred Blue,3800,HOU@NE 01:00PM ET,0,HOU
WR,Will Fuller V,3800,HOU@NE 01:00PM ET,0,HOU
DST,Patriots ,3800,HOU@NE 01:00PM ET,1.5,NE
RB,Damien Williams,3800,MIA@NYJ 01:00PM ET,0,MIA
RB,Paul Perkins,3800,NYG@PHI 01:00PM ET,4.35,NYG
RB,Wendell Smallwood,3800,NYG@PHI 01:00PM ET,1.5,PHI
RB,Giovani Bernard,3800,CIN@GB 04:25PM ET,6.75,CIN
RB,Robert Turbin,3700,CLE@IND 01:00PM ET,2.1,IND
DST,Dolphins ,3700,MIA@NYJ 01:00PM ET,2,MIA
RB,C.J. Prosise,3700,SEA@TEN 04:05PM ET,3.15,SEA
RB,Jeremy Hill,3700,CIN@GB 04:25PM ET,3.15,CIN
WR,Brandon LaFell,3700,CIN@GB 04:25PM ET,6.2,CIN
RB,Aaron Jones,3700,CIN@GB 04:25PM ET,0,GB
WR,Mike Williams,3700,KC@LAC 04:25PM ET,0,LAC
RB,De'Angelo Henderson,3600,DEN@BUF 01:00PM ET,0,DEN
DST,Broncos ,3600,DEN@BUF 01:00PM ET,9,DEN
WR,Eli Rogers,3600,PIT@CHI 01:00PM ET,5.7,PIT
TE,Jack Doyle,3600,CLE@IND 01:00PM ET,11,IND
WR,Jeremy Kerley,3600,MIA@NYJ 01:00PM ET,4.4,NYJ
WR,Torrey Smith,3600,NYG@PHI 01:00PM ET,7.3,PHI
WR,Taywan Taylor,3600,SEA@TEN 04:05PM ET,5.1,TEN
WR,Jordan Matthews,3500,DEN@BUF 01:00PM ET,7.05,BUF
RB,Devontae Booker,3500,DEN@BUF 01:00PM ET,0,DEN
WR,Russell Shepard,3500,NO@CAR 01:00PM ET,7.45,CAR
WR,Markus Wheaton,3500,PIT@CHI 01:00PM ET,0,CHI
WR,Deonte Thompson,3500,PIT@CHI 01:00PM ET,9.1,CHI
WR,Jaelen Strong,3500,HOU@NE 01:00PM ET,0,HOU
RB,Elijah McGuire,3500,MIA@NYJ 01:00PM ET,2.3,NYJ
DST,Seahawks ,3500,SEA@TEN 04:05PM ET,7.5,SEA
RB,Devante Mays,3500,CIN@GB 04:25PM ET,0,GB
WR,Travis Benjamin,3500,KC@LAC 04:25PM ET,7.7,LAC
WR,Ryan Grant,3500,OAK@WAS 08:30PM ET,9.1,WAS
WR,Josh Doctson,3500,OAK@WAS 08:30PM ET,0,WAS
TE,Charles Clay,3400,DEN@BUF 01:00PM ET,10.3,BUF
DST,Steelers ,3400,PIT@CHI 01:00PM ET,13,PIT
RB,Dion Lewis,3400,HOU@NE 01:00PM ET,2.2,NE
WR,Robby Anderson,3400,MIA@NYJ 01:00PM ET,5.5,NYJ
RB,Orleans Darkwa,3400,NYG@PHI 01:00PM ET,2.65,NYG
RB,Eddie Lacy,3400,SEA@TEN 04:05PM ET,0.3,SEA
DST,Packers ,3400,CIN@GB 04:25PM ET,5.5,GB
WR,Dontrelle Inman,3400,KC@LAC 04:25PM ET,0,LAC
WR,Seth Roberts,3400,OAK@WAS 08:30PM ET,4.45,OAK
WR,Josh Bellamy,3300,PIT@CHI 01:00PM ET,7.4,CHI
TE,Jesse James,3300,PIT@CHI 01:00PM ET,14.4,PIT
RB,Zach Zenner,3300,ATL@DET 01:00PM ET,0,DET
TE,Eric Ebron,3300,ATL@DET 01:00PM ET,9.05,DET
WR,Kamar Aiken,3300,CLE@IND 01:00PM ET,3.7,IND
WR,Laquon Treadwell,3300,TB@MIN 01:00PM ET,4,MIN
DST,Vikings ,3300,TB@MIN 01:00PM ET,2,MIN
WR,Bruce Ellington,3300,HOU@NE 01:00PM ET,0,HOU
WR,Roger Lewis,3300,NYG@PHI 01:00PM ET,6.35,NYG
WR,Tyler Boyd,3300,CIN@GB 04:25PM ET,2.1,CIN
WR,John Ross,3300,CIN@GB 04:25PM ET,0.2,CIN
WR,Jeff Janis,3300,CIN@GB 04:25PM ET,0,GB
WR,Curtis Samuel,3200,NO@CAR 01:00PM ET,1.35,CAR
DST,Colts ,3200,CLE@IND 01:00PM ET,4.5,IND
RB,Latavius Murray,3200,TB@MIN 01:00PM ET,0.6,MIN
DST,Buccaneers ,3200,TB@MIN 01:00PM ET,19,TB
TE,Evan Engram,3200,NYG@PHI 01:00PM ET,11.65,NYG
WR,Chris Conley,3200,KC@LAC 04:25PM ET,7.9,KC
WR,Zay Jones,3100,DEN@BUF 01:00PM ET,3.45,BUF
WR,Tommylee Lewis,3100,NO@CAR 01:00PM ET,4.9,NO
WR,Sammie Coates,3100,CLE@IND 01:00PM ET,0,CLE
WR,Adam Humphries,3100,TB@MIN 01:00PM ET,3.8,TB
WR,Braxton Miller,3100,HOU@NE 01:00PM ET,1.5,HOU
WR,ArDarius Stewart,3100,MIA@NYJ 01:00PM ET,1.5,NYJ
DST,Giants ,3100,NYG@PHI 01:00PM ET,3.5,NYG
WR,Alex Erickson,3100,CIN@GB 04:25PM ET,5.2,CIN
WR,Albert Wilson,3100,KC@LAC 04:25PM ET,6.65,KC
TE,Jared Cook,3100,OAK@WAS 08:30PM ET,8.55,OAK
RB,Joe Banyard,3000,DEN@BUF 01:00PM ET,0,BUF
RB,Taiwan Jones,3000,DEN@BUF 01:00PM ET,0,BUF
RB,Patrick DiMarco,3000,DEN@BUF 01:00PM ET,0.75,BUF
WR,Brandon Tate,3000,DEN@BUF 01:00PM ET,0,BUF
WR,Kaelin Clay,3000,DEN@BUF 01:00PM ET,0,BUF
WR,Andre Holmes,3000,DEN@BUF 01:00PM ET,5.45,BUF
RB,Andy Janovich,3000,DEN@BUF 01:00PM ET,0,DEN
WR,Isaiah McKenzie,3000,DEN@BUF 01:00PM ET,0,DEN
WR,Bennie Fowler,3000,DEN@BUF 01:00PM ET,9.45,DEN
WR,Cody Latimer,3000,DEN@BUF 01:00PM ET,2.1,DEN
WR,Jordan Taylor,3000,DEN@BUF 01:00PM ET,0,DEN
RB,Trey Edmunds,3000,NO@CAR 01:00PM ET,0,NO
RB,John Kuhn,3000,NO@CAR 01:00PM ET,0.1,NO
WR,Austin Carr,3000,NO@CAR 01:00PM ET,0,NO
RB,Fozzy Whittaker,3000,NO@CAR 01:00PM ET,0.05,CAR
RB,Cameron Artis-Payne,3000,NO@CAR 01:00PM ET,0,CAR
WR,Damiere Byrd,3000,NO@CAR 01:00PM ET,0,CAR
RB,Benny Cunningham,3000,PIT@CHI 01:00PM ET,0,CHI
RB,Michael Burton,3000,PIT@CHI 01:00PM ET,0.35,CHI
RB,Taquan Mizzell,3000,PIT@CHI 01:00PM ET,0,CHI
WR,Tanner Gentry,3000,PIT@CHI 01:00PM ET,4.7,CHI
WR,Tre McBride,3000,PIT@CHI 01:00PM ET,0,CHI
TE,Zach Miller,3000,PIT@CHI 01:00PM ET,9.05,CHI
RB,Terrell Watson,3000,PIT@CHI 01:00PM ET,0.05,PIT
RB,Roosevelt Nix,3000,PIT@CHI 01:00PM ET,0,PIT
WR,JuJu Smith-Schuster,3000,PIT@CHI 01:00PM ET,5.3,PIT
WR,Justin Hunter,3000,PIT@CHI 01:00PM ET,0,PIT
WR,Darrius Heyward-Bey,3000,PIT@CHI 01:00PM ET,0,PIT
RB,Brian Hill,3000,ATL@DET 01:00PM ET,0,ATL
RB,Terron Ward,3000,ATL@DET 01:00PM ET,0,ATL
RB,Derrick Coleman,3000,ATL@DET 01:00PM ET,0,ATL
WR,Nick Williams,3000,ATL@DET 01:00PM ET,0,ATL
WR,Justin Hardy,3000,ATL@DET 01:00PM ET,1.45,ATL
WR,Andre Roberts,3000,ATL@DET 01:00PM ET,0,ATL
RB,Tion Green,3000,ATL@DET 01:00PM ET,0,DET
WR,Jared Abbrederis,3000,ATL@DET 01:00PM ET,0,DET
WR,TJ Jones,3000,ATL@DET 01:00PM ET,2.6,DET
RB,Danny Vitale,3000,CLE@IND 01:00PM ET,0,CLE
RB,Matthew Dayes,3000,CLE@IND 01:00PM ET,1.8,CLE
WR,Ricardo Louis,3000,CLE@IND 01:00PM ET,4.95,CLE
WR,Kasen Williams,3000,CLE@IND 01:00PM ET,0,CLE
WR,Reggie Davis,3000,CLE@IND 01:00PM ET,0,CLE
DST,Browns ,3000,CLE@IND 01:00PM ET,4.5,CLE
WR,Chester Rogers,3000,CLE@IND 01:00PM ET,0,IND
WR,Quan Bray,3000,CLE@IND 01:00PM ET,0,IND
RB,C.J. Ham,3000,TB@MIN 01:00PM ET,3.05,MIN
WR,Stacy Coley,3000,TB@MIN 01:00PM ET,0,MIN
WR,Rodney Adams,3000,TB@MIN 01:00PM ET,0,MIN
WR,Jarius Wright,3000,TB@MIN 01:00PM ET,2.5,MIN
RB,Peyton Barber,3000,TB@MIN 01:00PM ET,4.7,TB
WR,Chris Godwin,3000,TB@MIN 01:00PM ET,0,TB
WR,Bernard Reedy,3000,TB@MIN 01:00PM ET,0,TB
TE,Cameron Brate,3000,TB@MIN 01:00PM ET,4.4,TB
RB,Jay Prosch,3000,HOU@NE 01:00PM ET,0,HOU
RB,Tyler Ervin,3000,HOU@NE 01:00PM ET,5.6,HOU
RB,Jordan Todman,3000,HOU@NE 01:00PM ET,0,HOU
TE,Ryan Griffin,3000,HOU@NE 01:00PM ET,0,HOU
RB,James Develin,3000,HOU@NE 01:00PM ET,0.8,NE
RB,Brandon Bolden,3000,HOU@NE 01:00PM ET,0,NE
WR,Matthew Slater,3000,HOU@NE 01:00PM ET,0,NE
RB,Senorise Perry,3000,MIA@NYJ 01:00PM ET,0,MIA
WR,Jakeem Grant,3000,MIA@NYJ 01:00PM ET,0,MIA
WR,Leonte Carroo,3000,MIA@NYJ 01:00PM ET,0,MIA
TE,Julius Thomas,3000,MIA@NYJ 01:00PM ET,5.6,MIA
WR,Kalif Raymond,3000,MIA@NYJ 01:00PM ET,-0.5,NYJ
WR,Chad Hansen,3000,MIA@NYJ 01:00PM ET,0,NYJ
WR,Charone Peake,3000,MIA@NYJ 01:00PM ET,0.65,NYJ
TE,Austin Seferian-Jenkins,3000,MIA@NYJ 01:00PM ET,0,NYJ
RB,Wayne Gallman,3000,NYG@PHI 01:00PM ET,0,NYG
RB,Shane Smith,3000,NYG@PHI 01:00PM ET,0,NYG
WR,Tavarres King,3000,NYG@PHI 01:00PM ET,0,NYG
WR,Dwayne Harris,3000,NYG@PHI 01:00PM ET,0,NYG
RB,Corey Clement,3000,NYG@PHI 01:00PM ET,0,PHI
WR,Shelton Gibson,3000,NYG@PHI 01:00PM ET,0,PHI
WR,Mack Hollins,3000,NYG@PHI 01:00PM ET,3.1,PHI
WR,Marcus Johnson,3000,NYG@PHI 01:00PM ET,0,PHI
DST,Eagles ,3000,NYG@PHI 01:00PM ET,13,PHI
RB,David Fluellen,3000,SEA@TEN 04:05PM ET,0.9,TEN
RB,Jalston Fowler,3000,SEA@TEN 04:05PM ET,3.15,TEN
WR,Eric Weems,3000,SEA@TEN 04:05PM ET,0,TEN
RB,J.D. McKissic,3000,SEA@TEN 04:05PM ET,0,SEA
RB,Tre Madden,3000,SEA@TEN 04:05PM ET,0,SEA
WR,Tanner McEvoy,3000,SEA@TEN 04:05PM ET,0,SEA
WR,Amara Darboh,3000,SEA@TEN 04:05PM ET,1.3,SEA
WR,Cody Core,3000,CIN@GB 04:25PM ET,0,CIN
WR,Josh Malone,3000,CIN@GB 04:25PM ET,0,CIN
RB,Aaron Ripkowski,3000,CIN@GB 04:25PM ET,0.6,GB
WR,Geronimo Allison,3000,CIN@GB 04:25PM ET,5.4,GB
WR,Trevor Davis,3000,CIN@GB 04:25PM ET,0.95,GB
RB,Akeem Hunt,3000,KC@LAC 04:25PM ET,0,KC
RB,Anthony Sherman,3000,KC@LAC 04:25PM ET,0,KC
WR,De'Anthony Thomas,3000,KC@LAC 04:25PM ET,0.6,KC
WR,Jehu Chesson,3000,KC@LAC 04:25PM ET,0,KC
WR,Demarcus Robinson,3000,KC@LAC 04:25PM ET,0,KC
RB,Austin Ekeler,3000,KC@LAC 04:25PM ET,1.9,LAC
RB,Derek Watt,3000,KC@LAC 04:25PM ET,0,LAC
TE,Antonio Gates,3000,KC@LAC 04:25PM ET,6.4,LAC
RB,Jamize Olawale,3000,OAK@WAS 08:30PM ET,0,OAK
WR,Johnny Holton,3000,OAK@WAS 08:30PM ET,0,OAK
WR,Cordarrelle Patterson,3000,OAK@WAS 08:30PM ET,7.5,OAK
RB,Mack Brown,3000,OAK@WAS 08:30PM ET,0,WAS
WR,Brian Quick,3000,OAK@WAS 08:30PM ET,1.05,WAS
TE,Vernon Davis,3000,OAK@WAS 08:30PM ET,1.15,WAS
TE,Stephen Anderson,2900,HOU@NE 01:00PM ET,3.4,HOU
DST,Chiefs ,2900,KC@LAC 04:25PM ET,7,KC
TE,Vance McDonald,2800,PIT@CHI 01:00PM ET,0,PIT
TE,David Njoku,2800,CLE@IND 01:00PM ET,7.85,CLE
DST,Chargers ,2800,KC@LAC 04:25PM ET,5.5,LAC
TE,Virgil Green,2700,DEN@BUF 01:00PM ET,7.25,DEN
TE,Ed Dickson,2700,NO@CAR 01:00PM ET,2.3,CAR
TE,O.J. Howard,2700,TB@MIN 01:00PM ET,2.7,TB
DST,Titans ,2700,SEA@TEN 04:05PM ET,5.5,TEN
TE,Richard Rodgers,2700,CIN@GB 04:25PM ET,2.1,GB
