"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"RB","Carlos Hyde",5200,"LAR@SF 08:25PM ET",17.000,"SF"
"QB","Jared Goff",5200,"LAR@SF 08:25PM ET",15.750,"LAR"
"WR","Jeremy Maclin",5200,"BAL@JAX 09:30AM ET",13.350,"BAL"
"WR","T.Y. Hilton",5200,"CLE@IND 01:00PM ET",8.300,"IND"
"RB","Alfred Morris",5200,"DAL@ARI 08:30PM ET",0.100,"DAL"
"RB","Theo Riddick",5100,"ATL@DET 01:00PM ET",10.650,"DET"
"QB","Andy Dalton",5100,"CIN@GB 04:25PM ET",5.730,"CIN"
"WR","John Brown",5100,"DAL@ARI 08:30PM ET",8.200,"ARI"
"RB","Javorius Allen",5000,"BAL@JAX 09:30AM ET",14.100,"BAL"
"QB","DeShone Kizer",5000,"CLE@IND 01:00PM ET",12.730,"CLE"
"RB","Lamar Miller",5000,"HOU@NE 01:00PM ET",11.650,"HOU"
"WR","Brandon Marshall",5000,"NYG@PHI 01:00PM ET",2.350,"NYG"
"TE","Zach Ertz",5000,"NYG@PHI 01:00PM ET",16.000,"PHI"
"RB","Terrance West",4900,"BAL@JAX 09:30AM ET",13.250,"BAL"
"QB","Tyrod Taylor",4900,"DEN@BUF 01:00PM ET",15.130,"BUF"
"TE","Greg Olsen",4900,"NO@CAR 01:00PM ET",2.900,"CAR"
"RB","Jordan Howard",4900,"PIT@CHI 01:00PM ET",8.150,"CHI"
"RB","Chris Carson",4900,"SEA@TEN 04:05PM ET",8.450,"SEA"
"WR","Jamison Crowder",4900,"OAK@WAS 08:30PM ET",6.050,"WAS"
"QB","Brian Hoyer",4800,"LAR@SF 08:25PM ET",4.090,"SF"
"RB","Isaiah Crowell",4800,"CLE@IND 01:00PM ET",7.150,"CLE"
"QB","Jacoby Brissett",4800,"CLE@IND 01:00PM ET",5.940,"IND"
"WR","Corey Coleman",4800,"CLE@IND 01:00PM ET",9.100,"CLE"
"WR","Cooper Kupp",4700,"LAR@SF 08:25PM ET",11.950,"LAR"
"RB","Jonathan Stewart",4700,"NO@CAR 01:00PM ET",10.100,"CAR"
"QB","Mike Glennon",4700,"PIT@CHI 01:00PM ET",14.280,"CHI"
"RB","Ameer Abdullah",4700,"ATL@DET 01:00PM ET",7.850,"DET"
"QB","Deshaun Watson",4700,"HOU@NE 01:00PM ET",12.690,"HOU"
"WR","Sterling Shepard",4700,"NYG@PHI 01:00PM ET",8.500,"NYG"
"QB","AJ McCarron",4700,"CIN@GB 04:25PM ET",0,"CIN"
"QB","Patrick Mahomes II",4700,"KC@LAC 04:25PM ET",0,"KC"
"QB","Colt McCoy",4700,"OAK@WAS 08:30PM ET",0,"WAS"
"WR","Cole Beasley",4700,"DAL@ARI 08:30PM ET",6.750,"DAL"
"WR","Allen Hurns",4600,"BAL@JAX 09:30AM ET",13.700,"JAX"
"QB","Chase Daniel",4600,"NO@CAR 01:00PM ET",0,"NO"
"WR","Kenny Golladay",4600,"ATL@DET 01:00PM ET",12.350,"DET"
"QB","Kevin Hogan",4600,"CLE@IND 01:00PM ET",8.220,"CLE"
"WR","DeSean Jackson",4600,"TB@MIN 01:00PM ET",6.900,"TB"
"RB","Jacquizz Rodgers",4600,"TB@MIN 01:00PM ET",12.700,"TB"
"WR","Jermaine Kearse",4600,"MIA@NYJ 01:00PM ET",17.650,"NYJ"
"TE","Jimmy Graham",4600,"SEA@TEN 04:05PM ET",2.450,"SEA"
"WR","Tyrell Williams",4600,"KC@LAC 04:25PM ET",9.900,"LAC"
"RB","Mark Ingram",4500,"NO@CAR 01:00PM ET",11.850,"NO"
"WR","Willie Snead",4500,"NO@CAR 01:00PM ET",0,"NO"
"QB","Landry Jones",4500,"PIT@CHI 01:00PM ET",0,"PIT"
"QB","Mitchell Trubisky",4500,"PIT@CHI 01:00PM ET",0.000,"CHI"
"RB","James Conner",4500,"PIT@CHI 01:00PM ET",1.000,"PIT"
"WR","Mohamed Sanu",4500,"ATL@DET 01:00PM ET",12.100,"ATL"
"QB","Case Keenum",4500,"TB@MIN 01:00PM ET",6.680,"MIN"
"RB","Doug Martin",4500,"TB@MIN 01:00PM ET",0,"TB"
"QB","Josh McCown",4500,"MIA@NYJ 01:00PM ET",14.110,"NYJ"
"QB","Matt Moore",4500,"MIA@NYJ 01:00PM ET",0,"MIA"
"QB","Geno Smith",4500,"NYG@PHI 01:00PM ET",0,"NYG"
"RB","Joe Mixon",4500,"CIN@GB 04:25PM ET",5.250,"CIN"
"QB","Cardale Jones",4500,"KC@LAC 04:25PM ET",0,"LAC"
"RB","Chris Thompson",4500,"OAK@WAS 08:30PM ET",20.600,"WAS"
"RB","Samaje Perine",4500,"OAK@WAS 08:30PM ET",3.850,"WAS"
"QB","Cooper Rush",4500,"DAL@ARI 08:30PM ET",0,"DAL"
"RB","Darren McFadden",4500,"DAL@ARI 08:30PM ET",0,"DAL"
"TE","Jason Witten",4500,"DAL@ARI 08:30PM ET",22.300,"DAL"
"QB","Blake Bortles",4400,"BAL@JAX 09:30AM ET",11.560,"JAX"
"WR","Marqise Lee",4400,"BAL@JAX 09:30AM ET",7.300,"JAX"
"QB","Ryan Fitzpatrick",4400,"TB@MIN 01:00PM ET",-0.200,"TB"
"QB","Tom Savage",4400,"HOU@NE 01:00PM ET",0.480,"HOU"
"WR","Kenny Stills",4400,"MIA@NYJ 01:00PM ET",11.700,"MIA"
"TE","Delanie Walker",4400,"SEA@TEN 04:05PM ET",15.400,"TEN"
"RB","Jamaal Williams",4400,"CIN@GB 04:25PM ET",1.500,"GB"
"QB","Chad Henne",4300,"BAL@JAX 09:30AM ET",0,"JAX"
"WR","Kendall Wright",4300,"PIT@CHI 01:00PM ET",10.150,"CHI"
"QB","Matt Schaub",4300,"ATL@DET 01:00PM ET",0.000,"ATL"
"QB","Scott Tolzien",4300,"CLE@IND 01:00PM ET",3.320,"IND"
"RB","Matt Forte",4300,"MIA@NYJ 01:00PM ET",9.850,"NYJ"
"QB","Nick Foles",4300,"NYG@PHI 01:00PM ET",0,"PHI"
"QB","Matt Cassel",4300,"SEA@TEN 04:05PM ET",0,"TEN"
"QB","Austin Davis",4300,"SEA@TEN 04:05PM ET",0,"SEA"
"WR","Tyler Lockett",4300,"SEA@TEN 04:05PM ET",7.100,"SEA"
"QB","Connor Cook",4300,"OAK@WAS 08:30PM ET",0,"OAK"
"QB","Blaine Gabbert",4300,"DAL@ARI 08:30PM ET",0,"ARI"
"QB","Sean Mannion",4200,"LAR@SF 08:25PM ET",-0.220,"LAR"
"QB","C.J. Beathard",4200,"LAR@SF 08:25PM ET",0,"SF"
"RB","Jamaal Charles",4200,"DEN@BUF 01:00PM ET",4.600,"DEN"
"QB","Brock Osweiler",4200,"DEN@BUF 01:00PM ET",0,"DEN"
"WR","Devin Funchess",4200,"NO@CAR 01:00PM ET",7.400,"CAR"
"WR","Marvin Jones Jr.",4200,"ATL@DET 01:00PM ET",10.700,"DET"
"QB","Jake Rudock",4200,"ATL@DET 01:00PM ET",0.000,"DET"
"RB","Frank Gore",4200,"CLE@IND 01:00PM ET",8.400,"IND"
"RB","Duke Johnson Jr.",4200,"CLE@IND 01:00PM ET",7.500,"CLE"
"TE","Kyle Rudolph",4200,"TB@MIN 01:00PM ET",10.050,"MIN"
"RB","Bilal Powell",4200,"MIA@NYJ 01:00PM ET",5.100,"NYJ"
"WR","Nelson Agholor",4200,"NYG@PHI 01:00PM ET",14.250,"PHI"
"WR","Rishard Matthews",4200,"SEA@TEN 04:05PM ET",9.700,"TEN"
"QB","Brett Hundley",4200,"CIN@GB 04:25PM ET",0,"GB"
"RB","Rob Kelley",4200,"OAK@WAS 08:30PM ET",5.400,"WAS"
"RB","Chris Johnson",4200,"DAL@ARI 08:30PM ET",4.400,"ARI"
"WR","Ted Ginn Jr.",4100,"NO@CAR 01:00PM ET",7.600,"NO"
"TE","Coby Fleener",4100,"NO@CAR 01:00PM ET",14.350,"NO"
"WR","Kenny Britt",4100,"CLE@IND 01:00PM ET",1.750,"CLE"
"QB","Christian Hackenberg",4100,"MIA@NYJ 01:00PM ET",0,"NYJ"
"WR","Paul Richardson",4100,"SEA@TEN 04:05PM ET",9.900,"SEA"
"RB","Jalen Richard",4100,"OAK@WAS 08:30PM ET",11.350,"OAK"
"QB","Brandon Allen",4000,"LAR@SF 08:25PM ET",0,"LAR"
"QB","Ryan Mallett",4000,"BAL@JAX 09:30AM ET",0,"BAL"
"QB","Joe Webb",4000,"DEN@BUF 01:00PM ET",0.000,"BUF"
"QB","Nathan Peterman",4000,"DEN@BUF 01:00PM ET",0,"BUF"
"QB","Paxton Lynch",4000,"DEN@BUF 01:00PM ET",0,"DEN"
"QB","Taysom Hill",4000,"NO@CAR 01:00PM ET",0,"NO"
"RB","Alvin Kamara",4000,"NO@CAR 01:00PM ET",8.100,"NO"
"QB","Brad Kaaya",4000,"NO@CAR 01:00PM ET",0,"CAR"
"QB","Mark Sanchez",4000,"PIT@CHI 01:00PM ET",0,"CHI"
"QB","Joshua Dobbs",4000,"PIT@CHI 01:00PM ET",0,"PIT"
"WR","Taylor Gabriel",4000,"ATL@DET 01:00PM ET",5.350,"ATL"
"WR","Josh Gordon",4000,"CLE@IND 01:00PM ET",0,"CLE"
"QB","Cody Kessler",4000,"CLE@IND 01:00PM ET",0,"CLE"
"WR","Rashard Higgins",4000,"CLE@IND 01:00PM ET",16.900,"CLE"
"RB","Jerick McKinnon",4000,"TB@MIN 01:00PM ET",6.100,"MIN"
"QB","Kyle Sloter",4000,"TB@MIN 01:00PM ET",0,"MIN"
"RB","Rex Burkhead",4000,"HOU@NE 01:00PM ET",8.350,"NE"
"WR","Phillip Dorsett",4000,"HOU@NE 01:00PM ET",5.250,"NE"
"RB","D'Onta Foreman",4000,"HOU@NE 01:00PM ET",2.200,"HOU"
"QB","Bryce Petty",4000,"MIA@NYJ 01:00PM ET",0,"NYJ"
"RB","Kenyan Drake",4000,"MIA@NYJ 01:00PM ET",-0.300,"MIA"
"RB","Shane Vereen",4000,"NYG@PHI 01:00PM ET",11.300,"NYG"
"QB","Davis Webb",4000,"NYG@PHI 01:00PM ET",0,"NYG"
"WR","Eric Decker",4000,"SEA@TEN 04:05PM ET",5.100,"TEN"
"RB","Thomas Rawls",4000,"SEA@TEN 04:05PM ET",0.400,"SEA"
"TE","Martellus Bennett",4000,"CIN@GB 04:25PM ET",8.500,"GB"
"QB","Kellen Clemens",4000,"KC@LAC 04:25PM ET",0,"LAC"
"RB","Branden Oliver",4000,"KC@LAC 04:25PM ET",2.050,"LAC"
"QB","Tyler Bray",4000,"KC@LAC 04:25PM ET",0,"KC"
"RB","Charcandrick West",4000,"KC@LAC 04:25PM ET",4.750,"KC"
"QB","EJ Manuel",4000,"OAK@WAS 08:30PM ET",0,"OAK"
"RB","DeAndre Washington",4000,"OAK@WAS 08:30PM ET",5.350,"OAK"
"QB","Kellen Moore",4000,"DAL@ARI 08:30PM ET",0,"DAL"
"QB","Drew Stanton",4000,"DAL@ARI 08:30PM ET",0,"ARI"
"RB","Kerwynn Williams",4000,"DAL@ARI 08:30PM ET",5.200,"ARI"
"RB","Malcolm Brown",3900,"LAR@SF 08:25PM ET",4.100,"LAR"
"DST","Ravens ",3900,"BAL@JAX 09:30AM ET",21.000,"BAL"
"RB","T.J. Yeldon",3900,"BAL@JAX 09:30AM ET",0,"JAX"
"RB","Adrian Peterson",3900,"NO@CAR 01:00PM ET",2.200,"NO"
"WR","Brandon Coleman",3900,"NO@CAR 01:00PM ET",10.750,"NO"
"RB","Charles Sims",3900,"TB@MIN 01:00PM ET",1.900,"TB"
"RB","Darren Sproles",3900,"NYG@PHI 01:00PM ET",9.150,"PHI"
"RB","LeGarrette Blount",3900,"NYG@PHI 01:00PM ET",6.350,"PHI"
"WR","Corey Davis",3900,"SEA@TEN 04:05PM ET",7.150,"TEN"
"TE","Tyler Eifert",3900,"CIN@GB 04:25PM ET",4.300,"CIN"
"TE","Hunter Henry",3900,"KC@LAC 04:25PM ET",7.500,"LAC"
"RB","Matt Breida",3800,"LAR@SF 08:25PM ET",2.950,"SF"
"RB","Chris Ivory",3800,"BAL@JAX 09:30AM ET",7.050,"JAX"
"RB","Mike Tolbert",3800,"DEN@BUF 01:00PM ET",7.050,"BUF"
"RB","Dwayne Washington",3800,"ATL@DET 01:00PM ET",1.550,"DET"
"TE","Austin Hooper",3800,"ATL@DET 01:00PM ET",13.250,"ATL"
"WR","Donte Moncrief",3800,"CLE@IND 01:00PM ET",4.900,"IND"
"RB","Marlon Mack",3800,"CLE@IND 01:00PM ET",6.650,"IND"
"DST","Patriots ",3800,"HOU@NE 01:00PM ET",1.500,"NE"
"RB","Alfred Blue",3800,"HOU@NE 01:00PM ET",0,"HOU"
"WR","Will Fuller V",3800,"HOU@NE 01:00PM ET",0,"HOU"
"RB","Damien Williams",3800,"MIA@NYJ 01:00PM ET",0.000,"MIA"
"RB","Paul Perkins",3800,"NYG@PHI 01:00PM ET",4.350,"NYG"
"RB","Wendell Smallwood",3800,"NYG@PHI 01:00PM ET",1.500,"PHI"
"RB","Giovani Bernard",3800,"CIN@GB 04:25PM ET",6.750,"CIN"
"RB","Andre Ellington",3800,"DAL@ARI 08:30PM ET",5.400,"ARI"
"TE","Benjamin Watson",3700,"BAL@JAX 09:30AM ET",8.550,"BAL"
"WR","Mike Wallace",3700,"BAL@JAX 09:30AM ET",1.750,"BAL"
"RB","Robert Turbin",3700,"CLE@IND 01:00PM ET",2.100,"IND"
"DST","Dolphins ",3700,"MIA@NYJ 01:00PM ET",2.000,"MIA"
"RB","C.J. Prosise",3700,"SEA@TEN 04:05PM ET",3.150,"SEA"
"WR","Brandon LaFell",3700,"CIN@GB 04:25PM ET",6.200,"CIN"
"RB","Jeremy Hill",3700,"CIN@GB 04:25PM ET",3.150,"CIN"
"RB","Aaron Jones",3700,"CIN@GB 04:25PM ET",0.000,"GB"
"WR","Mike Williams",3700,"KC@LAC 04:25PM ET",0,"LAC"
"WR","Jaron Brown",3700,"DAL@ARI 08:30PM ET",5.650,"ARI"
"DST","Broncos ",3600,"DEN@BUF 01:00PM ET",9.000,"DEN"
"RB","De'Angelo Henderson",3600,"DEN@BUF 01:00PM ET",0.000,"DEN"
"WR","Eli Rogers",3600,"PIT@CHI 01:00PM ET",5.700,"PIT"
"TE","Jack Doyle",3600,"CLE@IND 01:00PM ET",11.000,"IND"
"WR","Jeremy Kerley",3600,"MIA@NYJ 01:00PM ET",4.400,"NYJ"
"WR","Torrey Smith",3600,"NYG@PHI 01:00PM ET",7.300,"PHI"
"WR","Taywan Taylor",3600,"SEA@TEN 04:05PM ET",5.100,"TEN"
"WR","Terrance Williams",3600,"DAL@ARI 08:30PM ET",9.250,"DAL"
"DST","Rams ",3500,"LAR@SF 08:25PM ET",15.000,"LAR"
"WR","Marquise Goodwin",3500,"LAR@SF 08:25PM ET",5.350,"SF"
"WR","Jaelen Strong",3500,"BAL@JAX 09:30AM ET",0.000,"JAX"
"RB","Alex Collins",3500,"BAL@JAX 09:30AM ET",3.200,"BAL"
"WR","Jordan Matthews",3500,"DEN@BUF 01:00PM ET",7.050,"BUF"
"RB","Devontae Booker",3500,"DEN@BUF 01:00PM ET",0,"DEN"
"WR","Russell Shepard",3500,"NO@CAR 01:00PM ET",7.450,"CAR"
"WR","Deonte Thompson",3500,"PIT@CHI 01:00PM ET",9.100,"CHI"
"WR","Markus Wheaton",3500,"PIT@CHI 01:00PM ET",0,"CHI"
"RB","Elijah McGuire",3500,"MIA@NYJ 01:00PM ET",2.300,"NYJ"
"DST","Seahawks ",3500,"SEA@TEN 04:05PM ET",7.500,"SEA"
"RB","Devante Mays",3500,"CIN@GB 04:25PM ET",0.000,"GB"
"WR","Travis Benjamin",3500,"KC@LAC 04:25PM ET",7.700,"LAC"
"WR","Ryan Grant",3500,"OAK@WAS 08:30PM ET",9.100,"WAS"
"WR","Josh Doctson",3500,"OAK@WAS 08:30PM ET",0.000,"WAS"
"RB","D.J. Foster",3500,"DAL@ARI 08:30PM ET",0,"ARI"
"WR","Tavon Austin",3400,"LAR@SF 08:25PM ET",1.800,"LAR"
"DST","Jaguars ",3400,"BAL@JAX 09:30AM ET",13.500,"JAX"
"TE","Charles Clay",3400,"DEN@BUF 01:00PM ET",10.300,"BUF"
"DST","Steelers ",3400,"PIT@CHI 01:00PM ET",13.000,"PIT"
"RB","Dion Lewis",3400,"HOU@NE 01:00PM ET",2.200,"NE"
"WR","Robby Anderson",3400,"MIA@NYJ 01:00PM ET",5.500,"NYJ"
"RB","Orleans Darkwa",3400,"NYG@PHI 01:00PM ET",2.650,"NYG"
"RB","Eddie Lacy",3400,"SEA@TEN 04:05PM ET",0.300,"SEA"
"DST","Packers ",3400,"CIN@GB 04:25PM ET",5.500,"GB"
"WR","Dontrelle Inman",3400,"KC@LAC 04:25PM ET",0.000,"LAC"
"WR","Seth Roberts",3400,"OAK@WAS 08:30PM ET",4.450,"OAK"
"WR","Robert Woods",3300,"LAR@SF 08:25PM ET",5.050,"LAR"
"WR","Josh Bellamy",3300,"PIT@CHI 01:00PM ET",7.400,"CHI"
"TE","Jesse James",3300,"PIT@CHI 01:00PM ET",14.400,"PIT"
"RB","Zach Zenner",3300,"ATL@DET 01:00PM ET",0,"DET"
"TE","Eric Ebron",3300,"ATL@DET 01:00PM ET",9.050,"DET"
"WR","Kamar Aiken",3300,"CLE@IND 01:00PM ET",3.700,"IND"
"DST","Vikings ",3300,"TB@MIN 01:00PM ET",2.000,"MIN"
"WR","Laquon Treadwell",3300,"TB@MIN 01:00PM ET",4.000,"MIN"
"WR","Bruce Ellington",3300,"HOU@NE 01:00PM ET",0.000,"HOU"
"WR","Roger Lewis",3300,"NYG@PHI 01:00PM ET",6.350,"NYG"
"WR","Tyler Boyd",3300,"CIN@GB 04:25PM ET",2.100,"CIN"
"WR","John Ross",3300,"CIN@GB 04:25PM ET",0.200,"CIN"
"WR","Jeff Janis",3300,"CIN@GB 04:25PM ET",0.000,"GB"
"RB","Rod Smith",3300,"DAL@ARI 08:30PM ET",0.400,"DAL"
"WR","Curtis Samuel",3200,"NO@CAR 01:00PM ET",1.350,"CAR"
"DST","Colts ",3200,"CLE@IND 01:00PM ET",4.500,"IND"
"DST","Buccaneers ",3200,"TB@MIN 01:00PM ET",19.000,"TB"
"RB","Latavius Murray",3200,"TB@MIN 01:00PM ET",0.600,"MIN"
"TE","Evan Engram",3200,"NYG@PHI 01:00PM ET",11.650,"NYG"
"WR","Chris Conley",3200,"KC@LAC 04:25PM ET",7.900,"KC"
"WR","Michael Campanaro",3100,"BAL@JAX 09:30AM ET",0.350,"BAL"
"WR","Zay Jones",3100,"DEN@BUF 01:00PM ET",3.450,"BUF"
"WR","Tommylee Lewis",3100,"NO@CAR 01:00PM ET",4.900,"NO"
"WR","Sammie Coates",3100,"CLE@IND 01:00PM ET",0.000,"CLE"
"WR","Adam Humphries",3100,"TB@MIN 01:00PM ET",3.800,"TB"
"WR","Braxton Miller",3100,"HOU@NE 01:00PM ET",1.500,"HOU"
"WR","ArDarius Stewart",3100,"MIA@NYJ 01:00PM ET",1.500,"NYJ"
"DST","Giants ",3100,"NYG@PHI 01:00PM ET",3.500,"NYG"
"WR","Alex Erickson",3100,"CIN@GB 04:25PM ET",5.200,"CIN"
"WR","Albert Wilson",3100,"KC@LAC 04:25PM ET",6.650,"KC"
"TE","Jared Cook",3100,"OAK@WAS 08:30PM ET",8.550,"OAK"
"WR","Aldrick Robinson",3000,"LAR@SF 08:25PM ET",0.850,"SF"
"RB","Kyle Juszczyk",3000,"LAR@SF 08:25PM ET",1.850,"SF"
"RB","Raheem Mostert",3000,"LAR@SF 08:25PM ET",0.000,"SF"
"RB","Justin Davis",3000,"LAR@SF 08:25PM ET",0.100,"LAR"
"WR","Trent Taylor",3000,"LAR@SF 08:25PM ET",2.200,"SF"
"WR","Pharoh Cooper",3000,"LAR@SF 08:25PM ET",0.000,"LAR"
"WR","Victor Bolden Jr.",3000,"LAR@SF 08:25PM ET",0.000,"SF"
"WR","Kendrick Bourne",3000,"LAR@SF 08:25PM ET",0.000,"SF"
"WR","Josh Reynolds",3000,"LAR@SF 08:25PM ET",1.900,"LAR"
"WR","Arrelious Benn",3000,"BAL@JAX 09:30AM ET",1.100,"JAX"
"RB","Tommy Bohanon",3000,"BAL@JAX 09:30AM ET",3.550,"JAX"
"WR","Chris Matthews",3000,"BAL@JAX 09:30AM ET",0.000,"BAL"
"RB","Corey Grant",3000,"BAL@JAX 09:30AM ET",0.650,"JAX"
"WR","Chris Moore",3000,"BAL@JAX 09:30AM ET",0.000,"BAL"
"WR","Breshad Perriman",3000,"BAL@JAX 09:30AM ET",0.750,"BAL"
"WR","Max McCaffrey",3000,"BAL@JAX 09:30AM ET",0.000,"JAX"
