player,position,Fantasy Points,FP deviation,Floor,Ceiling,Geometric mean,Median
A.J. Green,WR,12.92,6.25,0.43,25.42,15.28,15.2
Golden Tate,WR,12.89,2.13,8.63,17.15,12.68,13.8
Amari Cooper,WR,12.88,2.91,7.06,18.71,12.49,13.39
Davante Adams,WR,12.84,1.7,9.43,16.24,12.7,13.4
Tyreek Hill,WR,12.72,1.25,10.22,15.22,12.65,13.14
Dez Bryant,WR,12.62,1.54,9.54,15.7,12.52,12.84
Sammy Watkins,WR,12.45,1.9,8.65,16.24,12.28,12.87
Terrelle Pryor,WR,12.39,2.31,7.77,17.01,12.13,13.63
Pierre Garcon,WR,12.28,1.74,8.81,15.76,12.15,13.07
Emmanuel Sanders,WR,12.27,2.17,7.93,16.6,12.06,12.58
Ted Ginn,WR,12.13,2.41,7.32,16.94,11.87,12.41
Jeremy Maclin,WR,11.9,3.07,5.75,18.04,11.43,12.51
Alshon Jeffery,WR,11.53,1.65,8.24,14.83,11.4,11.98
Marqise Lee,WR,11.11,2.06,6.99,15.22,10.9,10.97
Kelvin Benjamin,WR,10.73,1.58,7.58,13.88,10.59,11.46
Chris Hogan,WR,10.7,1.68,7.34,14.07,10.56,11.28
DeVante Parker,WR,10.64,1.86,6.92,14.36,10.44,11.12
Sterling Shepard,WR,10.54,1.85,6.85,14.24,10.34,11.36
Tyrell Williams,WR,10.44,1.28,7.87,13.01,10.36,10.47
Adam Thielen,WR,10.35,1.29,7.76,12.94,10.26,10.88
Stefon Diggs,WR,10.33,5.08,0.17,20.5,12.14,12.82
Jamison Crowder,WR,10.3,2.18,5.95,14.65,10.0,11.12
Brandon Marshall,WR,10.29,2.05,6.19,14.4,10.05,11.02
Mike Wallace,WR,10.04,2.31,5.42,14.66,9.73,10.72
Eric Decker,WR,10.04,0.72,8.6,11.48,10.01,9.58
DeSean Jackson,WR,10.01,0.91,8.19,11.83,9.96,10.28
Rishard Matthews,WR,9.98,1.05,7.88,12.08,9.92,10.12
Marvin Jones,WR,9.87,1.56,6.75,12.98,9.74,10.09
Randall Cobb,WR,9.63,4.55,0.54,18.73,11.43,12.03
J.J. Nelson,WR,9.59,1.28,7.02,12.15,9.5,10.02
Mohamed Sanu,WR,9.58,1.18,7.23,11.94,9.5,9.93
Jordan Matthews,WR,9.56,1.49,6.58,12.55,9.43,9.99
Robby Anderson,WR,9.54,2.08,5.37,13.7,9.29,9.5
John Brown,WR,9.45,2.56,4.32,14.58,9.09,9.81
Corey Coleman,WR,9.42,2.01,5.4,13.45,9.18,9.43
Kenny Britt,WR,9.35,1.26,6.82,11.87,9.26,9.26
Kendall Wright,WR,8.92,1.64,5.64,12.2,8.74,9.36
Brandon LaFell,WR,8.87,1.88,5.11,12.63,8.69,7.93
Cole Beasley,WR,8.82,1.43,5.97,11.67,8.71,8.78
Martavis Bryant,WR,8.79,4.04,0.72,16.87,10.5,10.41
Kenny Golladay,WR,8.76,1.72,5.32,12.2,8.56,9.41
Taylor Gabriel,WR,8.63,0.42,7.79,9.46,8.62,8.6
Allen Hurns,WR,8.52,4.5,-0.48,17.52,9.8,10.5
Kenny Stills,WR,8.49,1.22,6.05,10.93,8.41,8.17
Paul Richardson,WR,8.13,1.38,5.36,10.89,8.01,8.14
Zay Jones,WR,7.88,1.7,4.48,11.28,7.68,8.51
Robert Woods,WR,7.68,0.48,6.72,8.65,7.67,7.83
Corey Davis,WR,7.6,1.79,4.03,11.18,7.4,6.43
Donte Moncrief,WR,7.53,3.62,0.29,14.77,8.9,9.33
Tyler Lockett,WR,7.5,3.56,0.38,14.63,8.89,9.12
Travis Benjamin,WR,7.11,0.95,5.21,9.0,7.04,6.85
Terrance Williams,WR,7.1,0.64,5.81,8.38,7.07,7.14
Nelson Agholor,WR,7.08,1.69,3.7,10.46,6.83,7.3
Cooper Kupp,WR,7.03,2.63,1.77,12.28,6.41,8.11
Marquise Goodwin,WR,6.91,1.36,4.19,9.62,6.75,7.71
Jermaine Kearse,WR,6.88,2.04,2.8,10.96,6.56,7.35
Brandon Coleman,WR,6.86,1.82,3.21,10.5,6.6,7.26
Tavon Austin,WR,6.83,1.89,3.04,10.61,6.62,6.18
Tyler Boyd,WR,6.74,1.25,4.24,9.24,6.64,6.13
Breshad Perriman,WR,6.62,2.0,2.61,10.63,6.24,7.3
Devin Funchess,WR,6.28,2.94,0.4,12.16,7.47,7.4
Torrey Smith,WR,6.19,1.6,2.99,9.4,5.96,6.84
Eli Rogers,WR,5.99,2.55,0.9,11.08,5.48,5.37
Adam Humphries,WR,5.92,1.49,2.94,8.91,5.75,5.4
Chris Conley,WR,5.9,1.3,3.29,8.5,5.74,6.33
Markus Wheaton,WR,5.88,1.32,3.25,8.51,5.76,5.25
Seth Roberts,WR,5.87,1.24,3.39,8.36,5.73,6.28
Albert Wilson,WR,5.81,1.39,3.02,8.6,5.62,6.34
ArDarius Stewart,WR,5.75,2.97,-0.19,11.69,5.0,5.8
Jeremy Kerley,WR,5.74,0.49,4.75,6.73,5.72,5.92
Laquon Treadwell,WR,5.19,1.66,1.88,8.51,4.93,5.03
Deonte Thompson,WR,5.11,1.94,1.22,8.99,4.74,4.39
Andre Holmes,WR,4.85,1.48,1.9,7.8,4.61,5.31
Dontrelle Inman,WR,4.65,1.91,0.83,8.47,4.3,3.82
Russell Shepard,WR,4.64,1.06,2.52,6.77,4.53,4.38
Josh Doctson,WR,4.54,2.13,0.29,8.79,5.4,5.2
Jaelen Strong,WR,4.47,2.12,0.22,8.72,5.3,5.18
Chris Godwin,WR,4.06,2.37,-0.68,8.8,3.34,3.32
Aldrick Robinson,WR,3.93,0.52,2.9,4.97,3.9,3.7
Geronimo Allison,WR,3.9,2.76,-1.62,9.43,3.83,4.22
Jaron Brown,WR,3.88,2.49,-1.09,8.85,4.19,3.87
Phillip Dorsett,WR,3.81,1.31,1.19,6.43,3.55,4.09
Kamar Aiken,WR,3.81,1.77,0.27,7.34,3.38,3.38
Curtis Samuel,WR,3.74,2.26,-0.78,8.26,4.4,4.93
Bennie Fowler,WR,3.71,1.7,0.31,7.12,2.67,4.09
Josh Bellamy,WR,3.56,1.03,1.5,5.61,3.39,3.4
Chester Rogers,WR,3.5,1.59,0.31,6.69,3.02,3.53
Braxton Miller,WR,3.49,2.1,-0.7,7.68,3.93,3.4
Cordarrelle Patterson,WR,3.31,0.83,1.65,4.96,3.21,3.02
JuJu Smith-Schuster,WR,3.29,0.77,1.76,4.82,3.2,3.1
Arrelious Benn,WR,3.01,1.58,-0.15,6.18,2.45,3.12
T.J. Jones,WR,2.98,0.68,1.63,4.34,2.91,2.51
Jarius Wright,WR,2.92,1.16,0.61,5.23,2.72,2.6
Charone Peake,WR,2.91,1.17,0.56,5.26,2.49,3.18
Trent Taylor,WR,2.85,2.05,-1.24,6.95,2.06,1.92
Taywan Taylor,WR,2.8,1.39,0.01,5.58,2.43,3.02
Jordan Taylor,WR,2.8,0.86,1.08,4.51,2.66,2.44
Brice Butler,WR,2.78,0.5,1.78,3.78,2.73,2.88
Cody Core,WR,2.76,2.39,-2.02,7.55,2.04,1.6
John Ross,WR,2.72,1.97,-1.21,6.66,2.74,3.8
Ricardo Louis,WR,2.7,1.44,-0.17,5.58,1.97,3.16
Sammie Coates,WR,2.69,2.01,-1.33,6.7,2.2,1.71
Ryan Grant,WR,2.59,1.42,-0.26,5.44,2.03,2.83
Darrius Heyward-Bey,WR,2.55,2.91,-3.28,8.37,1.48,0.94
Pharoh Cooper,WR,2.43,2.23,-2.02,6.88,2.3,1.61
Justin Hardy,WR,2.41,0.67,1.08,3.75,2.32,2.5
Chad Hansen,WR,2.17,1.53,-0.9,5.23,0.89,2.67
Roger Lewis,WR,2.12,1.11,-0.11,4.34,1.61,2.26
Austin Carr,WR,2.04,0.7,0.64,3.44,1.87,2.26
Brian Quick,WR,1.64,1.02,-0.39,3.67,1.21,1.58
Tre McBride,WR,1.28,1.45,-1.62,4.17,0.8,0.58
Isaiah McKenzie,WR,1.27,0.93,-0.6,3.14,0.52,1.11
Brandon Tate,WR,1.24,1.08,-0.92,3.4,0.91,0.84
Michael Campanaro,WR,1.21,1.45,-1.69,4.1,1.14,0.69
Brittan Golden,WR,1.17,1.03,-0.89,3.22,0.88,0.79
Tommylee Lewis,WR,1.17,0.61,-0.06,2.4,1.05,0.95
Justin Hunter,WR,1.13,0.68,-0.23,2.49,1.33,1.54
Harry Douglas,WR,1.13,1.59,-2.06,4.31,3.38,0.0
Cody Latimer,WR,1.06,0.66,-0.27,2.39,0.52,1.1
Tanner McEvoy,WR,1.05,0.5,0.06,2.04,0.92,1.14
Jeff Janis,WR,1.03,1.07,-1.1,3.16,0.61,0.7
Amara Darboh,WR,0.85,0.46,-0.07,1.78,0.72,0.76
Mack Hollins,WR,0.82,0.39,0.04,1.59,0.74,0.75
Nick Williams,WR,0.82,0.59,-0.36,1.99,1.22,1.1
Stacy Coley,WR,0.8,0.22,0.37,1.24,0.78,0.65
Josh Reynolds,WR,0.78,0.51,-0.24,1.79,0.6,0.51
Leonte Carroo,WR,0.75,0.29,0.16,1.33,0.7,0.68
Shelton Gibson,WR,0.74,0.19,0.36,1.12,0.72,0.64
Jehu Chesson,WR,0.74,0.16,0.41,1.06,0.72,0.66
Dwayne Harris,WR,0.71,0.51,-0.31,1.73,0.46,0.52
Chris Moore,WR,0.71,0.55,-0.39,1.8,0.52,0.46
DeAnthony Thomas,WR,0.7,0.26,0.18,1.23,0.64,0.74
Jared Abbrederis,WR,0.69,0.83,-0.96,2.34,0.94,0.56
Rodney Adams,WR,0.65,0.38,-0.11,1.41,0.45,0.65
Andy Jones,WR,0.65,0.96,-1.27,2.57,0.9,0.18
Ryan Switzer,WR,0.62,0.45,-0.27,1.52,0.73,0.49
Demarcus Robinson,WR,0.61,0.53,-0.45,1.68,0.79,0.68
J.D. McKissic,WR,0.59,0.59,-0.59,1.77,1.18,0.59
Quan Bray,WR,0.56,0.38,-0.21,1.32,0.61,0.5
Antwan Goodley,WR,0.53,0.44,-0.34,1.4,0.75,0.52
Kasen Williams,WR,0.53,0.44,-0.34,1.4,0.75,0.52
Kaelin Clay,WR,0.53,0.24,0.05,1.01,0.48,0.46
Alex Erickson,WR,0.52,0.2,0.12,0.92,0.48,0.52
Trevor Davis,WR,0.42,0.29,-0.17,1.01,0.43,0.41
Chris Matthews,WR,0.39,0.48,-0.57,1.35,0.66,0.18
Matt Hazel,WR,0.35,0.25,-0.16,0.86,0.51,0.44
Josh Malone,WR,0.33,0.23,-0.14,0.79,0.49,0.46
Noah Brown,WR,0.29,0.2,-0.11,0.68,0.36,0.34
Marcus Johnson,WR,0.27,0.27,-0.26,0.8,0.4,0.2
Johnny Holton,WR,0.23,0.16,-0.1,0.56,0.17,0.2
Jakeem Grant,WR,0.21,0.15,-0.1,0.52,0.12,0.23
Chad Williams,WR,0.2,0.05,0.1,0.31,0.2,0.24
Eric Weems,WR,0.12,0.18,-0.24,0.49,0.16,0.03
Vince Mayle,WR,0.12,0.15,-0.18,0.42,0.3,0.0
Kalif Raymond,WR,0.11,0.13,-0.15,0.37,0.11,0.04
Matt Slater,WR,0.03,0.04,-0.04,0.1,0.04,0.01
Rueben Randle,WR,0.0,0.0,0.0,0.0,,0.0
Rashad Greene,WR,0.0,0.0,0.0,0.0,,0.0
Devin Lucien,WR,0.0,0.0,0.0,0.0,,0.0
Rashawn Scott,WR,0.0,0.0,0.0,0.0,,0.0
Dom Williams,WR,0.0,0.0,0.0,0.0,,0.0
