Position,Name,Salary,GameInfo,AvgPointsPerGame,teamAbbrev
WR,Mike Evans,7500,TB@MIN 01:00PM ET,16.32,TB
QB,Jay Cutler,6100,MIA@NYJ 01:00PM ET,16.16,MIA
QB,Carson Wentz,5900,NYG@PHI 01:00PM ET,16.14,PHI
WR,Michael Thomas,7000,NO@CAR 01:00PM ET,15.98,NO
QB,Andy Dalton,5100,CIN@GB 04:25PM ET,15.9,CIN
QB,Trevor Siemian,5500,DEN@BUF 01:00PM ET,15.84,DEN
QB,Derek Carr,6800,OAK@WAS 08:30PM ET,15.83,OAK
WR,Odell Beckham Jr.,8600,NYG@PHI 01:00PM ET,15.75,NYG
QB,Ben Roethlisberger,6200,PIT@CHI 01:00PM ET,15.73,PIT
RB,Todd Gurley II,6800,LAR@SF 08:25PM ET,15.72,LAR
WR,A.J. Green,8100,CIN@GB 04:25PM ET,15.54,CIN
RB,Ty Montgomery,6900,CIN@GB 04:25PM ET,15.42,GB
WR,Doug Baldwin,6400,SEA@TEN 04:05PM ET,15.28,SEA
RB,Jay Ajayi,7700,MIA@NYJ 01:00PM ET,15,MIA
QB,Blake Bortles,4400,BAL@JAX 09:30AM ET,14.99,JAX
QB,DeShone Kizer,5000,CLE@IND 01:00PM ET,14.92,CLE
WR,Michael Crabtree,7400,OAK@WAS 08:30PM ET,14.8,OAK
WR,Davante Adams,5600,CIN@GB 04:25PM ET,14.79,GB
QB,Marcus Mariota,6000,SEA@TEN 04:05PM ET,14.75,TEN
WR,DeAndre Hopkins,6200,HOU@NE 01:00PM ET,14.74,HOU
WR,Jarvis Landry,6800,MIA@NYJ 01:00PM ET,14.54,MIA
WR,Demaryius Thomas,5900,DEN@BUF 01:00PM ET,14.52,DEN
RB,Dalvin Cook,5900,TB@MIN 01:00PM ET,14.52,MIN
QB,Eli Manning,5300,NYG@PHI 01:00PM ET,14.5,NYG
WR,Golden Tate,6900,ATL@DET 01:00PM ET,14.48,DET
RB,Leonard Fournette,6000,BAL@JAX 09:30AM ET,14.43,JAX
WR,Tyreek Hill,6600,KC@LAC 04:25PM ET,14.42,KC
QB,Tyrod Taylor,4900,DEN@BUF 01:00PM ET,14.18,BUF
WR,Brandin Cooks,7300,HOU@NE 01:00PM ET,14.15,NE
WR,Dez Bryant,6800,DAL@ARI 08:30PM ET,14.01,DAL
WR,Amari Cooper,7100,OAK@WAS 08:30PM ET,13.94,OAK
WR,Larry Fitzgerald,6400,DAL@ARI 08:30PM ET,13.94,ARI
WR,Emmanuel Sanders,5800,DEN@BUF 01:00PM ET,13.88,DEN
TE,Travis Kelce,6000,KC@LAC 04:25PM ET,13.82,KC
QB,Joe Flacco,5300,BAL@JAX 09:30AM ET,13.74,BAL
QB,Jacoby Brissett,4800,CLE@IND 01:00PM ET,13.66,IND
QB,Mike Glennon,4700,PIT@CHI 01:00PM ET,13.51,CHI
QB,Josh McCown,4500,MIA@NYJ 01:00PM ET,13.41,NYJ
WR,Kelvin Benjamin,6700,NO@CAR 01:00PM ET,13.38,CAR
WR,T.Y. Hilton,5200,CLE@IND 01:00PM ET,13.38,IND
QB,Jared Goff,5200,LAR@SF 08:25PM ET,13.34,LAR
QB,Deshaun Watson,4700,HOU@NE 01:00PM ET,13.33,HOU
WR,Terrelle Pryor Sr.,5900,OAK@WAS 08:30PM ET,13.23,WAS
WR,Pierre Garcon,5300,LAR@SF 08:25PM ET,13.17,SF
RB,Carlos Hyde,5200,LAR@SF 08:25PM ET,13.12,SF
WR,Stefon Diggs,6500,TB@MIN 01:00PM ET,13,MIN
WR,DeVante Parker,6300,MIA@NYJ 01:00PM ET,12.98,MIA
RB,Marshawn Lynch,6000,OAK@WAS 08:30PM ET,12.97,OAK
RB,C.J. Anderson,5800,DEN@BUF 01:00PM ET,12.86,DEN
QB,Brian Hoyer,4800,LAR@SF 08:25PM ET,12.82,SF
RB,Christian McCaffrey,6100,NO@CAR 01:00PM ET,12.8,CAR
WR,Jordy Nelson,7800,CIN@GB 04:25PM ET,12.78,GB
TE,Jordan Reed,5400,OAK@WAS 08:30PM ET,12.71,WAS
WR,Alshon Jeffery,5900,NYG@PHI 01:00PM ET,12.7,PHI
RB,Isaiah Crowell,4800,CLE@IND 01:00PM ET,12.49,CLE
RB,Tarik Cohen,5600,PIT@CHI 01:00PM ET,12.38,CHI
WR,Sammy Watkins,5500,LAR@SF 08:25PM ET,12.29,LAR
TE,Zach Ertz,5000,NYG@PHI 01:00PM ET,12.19,PHI
TE,Rob Gronkowski,6800,HOU@NE 01:00PM ET,12.14,NE
RB,Mike Gillislee,5700,HOU@NE 01:00PM ET,11.81,NE
RB,Mark Ingram,4500,NO@CAR 01:00PM ET,11.7,NO
WR,Marqise Lee,4400,BAL@JAX 09:30AM ET,11.61,JAX
RB,Frank Gore,4200,CLE@IND 01:00PM ET,11.57,IND
RB,Jacquizz Rodgers,4600,TB@MIN 01:00PM ET,11.54,TB
RB,DeMarco Murray,5500,SEA@TEN 04:05PM ET,11.52,TEN
RB,Tevin Coleman,5300,ATL@DET 01:00PM ET,11.45,ATL
WR,Adam Thielen,5700,TB@MIN 01:00PM ET,11.43,MIN
WR,J.J. Nelson,5300,DAL@ARI 08:30PM ET,11.35,ARI
TE,Kyle Rudolph,4200,TB@MIN 01:00PM ET,11.34,MIN
WR,Rishard Matthews,4200,SEA@TEN 04:05PM ET,11.26,TEN
WR,Jeremy Maclin,5200,BAL@JAX 09:30AM ET,11.24,BAL
WR,DeSean Jackson,4600,TB@MIN 01:00PM ET,11.16,TB
TE,Delanie Walker,4400,SEA@TEN 04:05PM ET,10.91,TEN
WR,Tyrell Williams,4600,KC@LAC 04:25PM ET,10.84,LAC
WR,Martavis Bryant,5700,PIT@CHI 01:00PM ET,10.63,PIT
QB,Case Keenum,4500,TB@MIN 01:00PM ET,10.58,MIN
RB,Chris Thompson,4500,OAK@WAS 08:30PM ET,10.45,WAS
TE,Jason Witten,4500,DAL@ARI 08:30PM ET,10.44,DAL
WR,Jamison Crowder,4900,OAK@WAS 08:30PM ET,10.43,WAS
RB,Darren Sproles,3900,NYG@PHI 01:00PM ET,10.43,PHI
TE,Eric Ebron,3300,ATL@DET 01:00PM ET,10.28,DET
TE,Martellus Bennett,4000,CIN@GB 04:25PM ET,10.25,GB
WR,Kendall Wright,4300,PIT@CHI 01:00PM ET,10.13,CHI
TE,Jack Doyle,3600,CLE@IND 01:00PM ET,10.12,IND
RB,Lamar Miller,5000,HOU@NE 01:00PM ET,10.06,HOU
WR,Jermaine Kearse,4600,MIA@NYJ 01:00PM ET,9.87,NYJ
RB,Ameer Abdullah,4700,ATL@DET 01:00PM ET,9.74,DET
WR,Mohamed Sanu,4500,ATL@DET 01:00PM ET,9.65,ATL
WR,Chris Hogan,6100,HOU@NE 01:00PM ET,9.64,NE
WR,Marvin Jones Jr.,4200,ATL@DET 01:00PM ET,9.64,DET
WR,Jordan Matthews,3500,DEN@BUF 01:00PM ET,9.64,BUF
WR,Cole Beasley,4700,DAL@ARI 08:30PM ET,9.44,DAL
RB,James White,5400,HOU@NE 01:00PM ET,9.43,NE
RB,Javorius Allen,5000,BAL@JAX 09:30AM ET,9.43,BAL
WR,Kenny Golladay,4600,ATL@DET 01:00PM ET,9.43,DET
WR,Sterling Shepard,4700,NYG@PHI 01:00PM ET,9.42,NYG
WR,Kenny Stills,4400,MIA@NYJ 01:00PM ET,9.36,MIA
TE,Jared Cook,3100,OAK@WAS 08:30PM ET,9.24,OAK
RB,Jonathan Stewart,4700,NO@CAR 01:00PM ET,9.15,CAR
WR,Cooper Kupp,4700,LAR@SF 08:25PM ET,9.08,LAR
TE,Jimmy Graham,4600,SEA@TEN 04:05PM ET,9.04,SEA
TE,Charles Clay,3400,DEN@BUF 01:00PM ET,9.01,BUF
TE,Coby Fleener,4100,NO@CAR 01:00PM ET,9,NO
RB,Theo Riddick,5100,ATL@DET 01:00PM ET,8.97,DET
QB,Sam Bradford,5700,TB@MIN 01:00PM ET,8.89,MIN
WR,Allen Hurns,4600,BAL@JAX 09:30AM ET,8.82,JAX
TE,Hunter Henry,3900,KC@LAC 04:25PM ET,8.76,LAC
RB,Terrance West,4900,BAL@JAX 09:30AM ET,8.75,BAL
RB,Alvin Kamara,4000,NO@CAR 01:00PM ET,8.74,NO
RB,Chris Carson,4900,SEA@TEN 04:05PM ET,8.67,SEA
WR,Brandon LaFell,3700,CIN@GB 04:25PM ET,8.67,CIN
WR,Devin Funchess,4200,NO@CAR 01:00PM ET,8.59,CAR
WR,Robby Anderson,3400,MIA@NYJ 01:00PM ET,8.57,NYJ
RB,Rob Kelley,4200,OAK@WAS 08:30PM ET,8.51,WAS
RB,Matt Forte,4300,MIA@NYJ 01:00PM ET,8.5,NYJ
WR,Rashard Higgins,4000,CLE@IND 01:00PM ET,8.47,CLE
TE,Evan Engram,3200,NYG@PHI 01:00PM ET,8.43,NYG
WR,Mike Wallace,3700,BAL@JAX 09:30AM ET,8.42,BAL
RB,Bilal Powell,4200,MIA@NYJ 01:00PM ET,8.34,NYJ
WR,Eric Decker,4000,SEA@TEN 04:05PM ET,8.27,TEN
WR,Taylor Gabriel,4000,ATL@DET 01:00PM ET,8.22,ATL
WR,Tyler Lockett,4300,SEA@TEN 04:05PM ET,8.2,SEA
WR,Corey Davis,3900,SEA@TEN 04:05PM ET,7.96,TEN
WR,Kenny Britt,4100,CLE@IND 01:00PM ET,7.94,CLE
WR,Terrance Williams,3600,DAL@ARI 08:30PM ET,7.83,DAL
WR,Brandon Marshall,5000,NYG@PHI 01:00PM ET,7.8,NYG
WR,Nelson Agholor,4200,NYG@PHI 01:00PM ET,7.75,PHI
WR,Robert Woods,3300,LAR@SF 08:25PM ET,7.74,LAR
RB,Paul Perkins,3800,NYG@PHI 01:00PM ET,7.7,NYG
RB,Joe Mixon,4500,CIN@GB 04:25PM ET,7.55,CIN
WR,Donte Moncrief,3800,CLE@IND 01:00PM ET,7.55,IND
TE,Benjamin Watson,3700,BAL@JAX 09:30AM ET,7.54,BAL
RB,Derrick Henry,5300,SEA@TEN 04:05PM ET,7.48,TEN
WR,Paul Richardson,4100,SEA@TEN 04:05PM ET,7.48,SEA
RB,LeGarrette Blount,3900,NYG@PHI 01:00PM ET,7.47,PHI
TE,Jesse James,3300,PIT@CHI 01:00PM ET,7.44,PIT
WR,Marquise Goodwin,3500,LAR@SF 08:25PM ET,7.41,SF
TE,Zach Miller,3000,PIT@CHI 01:00PM ET,7.4,CHI
TE,Antonio Gates,3000,KC@LAC 04:25PM ET,7.39,LAC
WR,Zay Jones,3100,DEN@BUF 01:00PM ET,7.35,BUF
RB,Shane Vereen,4000,NYG@PHI 01:00PM ET,7.27,NYG
WR,Torrey Smith,3600,NYG@PHI 01:00PM ET,7.24,PHI
RB,Giovani Bernard,3800,CIN@GB 04:25PM ET,7.2,CIN
TE,Cameron Brate,3000,TB@MIN 01:00PM ET,7.15,TB
WR,Eli Rogers,3600,PIT@CHI 01:00PM ET,7.12,PIT
TE,Austin Hooper,3800,ATL@DET 01:00PM ET,7.03,ATL
TE,Julius Thomas,3000,MIA@NYJ 01:00PM ET,6.98,MIA
RB,Jerick McKinnon,4000,TB@MIN 01:00PM ET,6.92,MIN
TE,Ed Dickson,2700,NO@CAR 01:00PM ET,6.66,CAR
WR,Travis Benjamin,3500,KC@LAC 04:25PM ET,6.63,LAC
WR,Brandon Coleman,3900,NO@CAR 01:00PM ET,6.61,NO
TE,Tyler Eifert,3900,CIN@GB 04:25PM ET,6.61,CIN
RB,Jamaal Charles,4200,DEN@BUF 01:00PM ET,6.52,DEN
RB,Adrian Peterson,3900,NO@CAR 01:00PM ET,6.48,NO
WR,Chris Conley,3200,KC@LAC 04:25PM ET,6.44,KC
TE,David Njoku,2800,CLE@IND 01:00PM ET,6.4,CLE
DST,Ravens ,3900,BAL@JAX 09:30AM ET,7.81,BAL
WR,Deonte Thompson,3500,PIT@CHI 01:00PM ET,6.35,CHI
TE,Jermaine Gresham,2700,DAL@ARI 08:30PM ET,6.33,ARI
RB,Jalen Richard,4100,OAK@WAS 08:30PM ET,6.29,OAK
WR,Jaron Brown,3700,DAL@ARI 08:30PM ET,6.29,ARI
WR,Markus Wheaton,3500,PIT@CHI 01:00PM ET,6.25,CHI
RB,Chris Johnson,4200,DAL@ARI 08:30PM ET,6.23,ARI
RB,Charles Sims,3900,TB@MIN 01:00PM ET,6.22,TB
TE,George Kittle,2500,LAR@SF 08:25PM ET,6.22,SF
RB,Chris Ivory,3800,BAL@JAX 09:30AM ET,6.18,JAX
WR,Seth Roberts,3400,OAK@WAS 08:30PM ET,6.13,OAK
WR,Jeremy Kerley,3600,MIA@NYJ 01:00PM ET,6.02,NYJ
WR,Breshad Perriman,3000,BAL@JAX 09:30AM ET,5.95,BAL
RB,Thomas Rawls,4000,SEA@TEN 04:05PM ET,5.79,SEA
WR,Adam Humphries,3100,TB@MIN 01:00PM ET,5.77,TB
WR,Tavon Austin,3400,LAR@SF 08:25PM ET,5.65,LAR
RB,Samaje Perine,4500,OAK@WAS 08:30PM ET,5.63,WAS
DST,Patriots ,3800,HOU@NE 01:00PM ET,8.34,NE
WR,Danny Amendola,5400,HOU@NE 01:00PM ET,5.56,NE
WR,Albert Wilson,3100,KC@LAC 04:25PM ET,5.56,KC
TE,Austin Seferian-Jenkins,3000,MIA@NYJ 01:00PM ET,5.35,NYJ
RB,Kerwynn Williams,4000,DAL@ARI 08:30PM ET,5.33,ARI
RB,Robert Turbin,3700,CLE@IND 01:00PM ET,5.32,IND
WR,Curtis Samuel,3200,NO@CAR 01:00PM ET,5.3,CAR
RB,Charcandrick West,4000,KC@LAC 04:25PM ET,5.29,KC
WR,Russell Shepard,3500,NO@CAR 01:00PM ET,5.16,CAR
WR,Geronimo Allison,3000,CIN@GB 04:25PM ET,5.13,GB
WR,Tyler Boyd,3300,CIN@GB 04:25PM ET,5.09,CIN
DST,Dolphins ,3700,MIA@NYJ 01:00PM ET,6.59,MIA
WR,Dontrelle Inman,3400,KC@LAC 04:25PM ET,5.08,LAC
WR,Laquon Treadwell,3300,TB@MIN 01:00PM ET,5.03,MIN
WR,Andre Holmes,3000,DEN@BUF 01:00PM ET,5.03,BUF
RB,Jeremy Hill,3700,CIN@GB 04:25PM ET,4.99,CIN
TE,Seth DeValve,2600,CLE@IND 01:00PM ET,4.96,CLE
RB,Rex Burkhead,4000,HOU@NE 01:00PM ET,4.82,NE
DST,Broncos ,3600,DEN@BUF 01:00PM ET,7.74,DEN
WR,Braxton Miller,3100,HOU@NE 01:00PM ET,4.77,HOU
TE,O.J. Howard,2700,TB@MIN 01:00PM ET,4.77,TB
RB,Andre Ellington,3800,DAL@ARI 08:30PM ET,4.7,ARI
WR,ArDarius Stewart,3100,MIA@NYJ 01:00PM ET,4.7,NYJ
TE,Virgil Green,2700,DEN@BUF 01:00PM ET,4.66,DEN
RB,Mike Tolbert,3800,DEN@BUF 01:00PM ET,4.56,BUF
TE,Tyler Higbee,2500,LAR@SF 08:25PM ET,4.56,LAR
DST,Rams ,3500,LAR@SF 08:25PM ET,6.86,LAR
WR,Bruce Ellington,3300,HOU@NE 01:00PM ET,4.54,HOU
WR,Kamar Aiken,3300,CLE@IND 01:00PM ET,4.5,IND
RB,Marlon Mack,3800,CLE@IND 01:00PM ET,4.48,IND
RB,DeAndre Washington,4000,OAK@WAS 08:30PM ET,4.47,OAK
WR,Chris Godwin,3000,TB@MIN 01:00PM ET,4.46,TB
TE,Vernon Davis,3000,OAK@WAS 08:30PM ET,4.37,WAS
RB,Matt Breida,3800,LAR@SF 08:25PM ET,4.35,SF
TE,Gerald Everett,2500,LAR@SF 08:25PM ET,4.3,LAR
WR,JuJu Smith-Schuster,3000,PIT@CHI 01:00PM ET,4.29,PIT
DST,Seahawks ,3500,SEA@TEN 04:05PM ET,6.35,SEA
WR,Josh Bellamy,3300,PIT@CHI 01:00PM ET,4.26,CHI
RB,C.J. Prosise,3700,SEA@TEN 04:05PM ET,4.25,SEA
WR,Bennie Fowler,3000,DEN@BUF 01:00PM ET,4.21,DEN
TE,Dion Sims,2500,PIT@CHI 01:00PM ET,4.18,CHI
RB,Branden Oliver,4000,KC@LAC 04:25PM ET,4.16,LAC
WR,John Ross,3300,CIN@GB 04:25PM ET,4.14,CIN
DST,Jaguars ,3400,BAL@JAX 09:30AM ET,7.78,JAX
WR,Cordarrelle Patterson,3000,OAK@WAS 08:30PM ET,4.1,OAK
DST,Steelers ,3400,PIT@CHI 01:00PM ET,8.3,PIT
WR,Ricardo Louis,3000,CLE@IND 01:00PM ET,4.05,CLE
WR,Ryan Grant,3500,OAK@WAS 08:30PM ET,4.04,WAS
RB,Alfred Blue,3800,HOU@NE 01:00PM ET,4.03,HOU
WR,Josh Doctson,3500,OAK@WAS 08:30PM ET,3.96,WAS
DST,Packers ,3400,CIN@GB 04:25PM ET,7.55,GB
RB,Jamaal Williams,4400,CIN@GB 04:25PM ET,3.85,GB
TE,Garrett Celek,2500,LAR@SF 08:25PM ET,3.85,SF
TE,A.J. Derby,2500,DEN@BUF 01:00PM ET,3.84,DEN
RB,Dion Lewis,3400,HOU@NE 01:00PM ET,3.78,NE
WR,Phillip Dorsett,4000,HOU@NE 01:00PM ET,3.71,NE
TE,Marcedes Lewis,2500,BAL@JAX 09:30AM ET,3.63,JAX
RB,Damien Williams,3800,MIA@NYJ 01:00PM ET,3.55,MIA
RB,Wendell Smallwood,3800,NYG@PHI 01:00PM ET,3.47,PHI
DST,Vikings ,3300,TB@MIN 01:00PM ET,7.84,MIN
RB,Devontae Booker,3500,DEN@BUF 01:00PM ET,3.47,DEN
WR,Sammie Coates,3100,CLE@IND 01:00PM ET,3.38,CLE
TE,Jonnu Smith,2600,SEA@TEN 04:05PM ET,3.36,TEN
RB,Alex Collins,3500,BAL@JAX 09:30AM ET,3.35,BAL
QB,Cody Kessler,4000,CLE@IND 01:00PM ET,3.32,CLE
WR,Jarius Wright,3000,TB@MIN 01:00PM ET,3.3,MIN
TE,Vance McDonald,2800,PIT@CHI 01:00PM ET,3.22,PIT
RB,Dwayne Washington,3800,ATL@DET 01:00PM ET,3.19,DET
DST,Colts ,3200,CLE@IND 01:00PM ET,7.14,IND
DST,Buccaneers ,3200,TB@MIN 01:00PM ET,7.4,TB
RB,Latavius Murray,3200,TB@MIN 01:00PM ET,3.18,MIN
WR,Taywan Taylor,3600,SEA@TEN 04:05PM ET,3.14,TEN
WR,Brice Butler,3000,DAL@ARI 08:30PM ET,3.09,DAL
WR,Arrelious Benn,3000,BAL@JAX 09:30AM ET,3.08,JAX
QB,Matt Moore,4500,MIA@NYJ 01:00PM ET,3.05,MIA
TE,Levine Toilolo,2500,ATL@DET 01:00PM ET,3.04,ATL
TE,Trey Burton,2500,NYG@PHI 01:00PM ET,3.04,PHI
TE,Clive Walford,2500,OAK@WAS 08:30PM ET,3.03,OAK
WR,Trent Taylor,3000,LAR@SF 08:25PM ET,3.02,SF
RB,Kyle Juszczyk,3000,LAR@SF 08:25PM ET,3.01,SF
DST,Giants ,3100,NYG@PHI 01:00PM ET,6.69,NYG
TE,Josh Hill,2500,NO@CAR 01:00PM ET,3.01,NO
RB,James Conner,4500,PIT@CHI 01:00PM ET,2.99,PIT
TE,Will Tye,2600,MIA@NYJ 01:00PM ET,2.99,NYJ
QB,Tom Savage,4400,HOU@NE 01:00PM ET,2.95,HOU
WR,Chester Rogers,3000,CLE@IND 01:00PM ET,2.95,IND
WR,Darrius Heyward-Bey,3000,PIT@CHI 01:00PM ET,2.93,PIT
TE,Dwayne Allen,2500,HOU@NE 01:00PM ET,2.88,NE
RB,Orleans Darkwa,3400,NYG@PHI 01:00PM ET,2.86,NYG
TE,Maxx Williams,2500,BAL@JAX 09:30AM ET,2.85,BAL
RB,Kenyan Drake,4000,MIA@NYJ 01:00PM ET,2.83,MIA
WR,Pharoh Cooper,3000,LAR@SF 08:25PM ET,2.82,LAR
TE,Luke Willson,2600,SEA@TEN 04:05PM ET,2.82,SEA
RB,Malcolm Brown,3900,LAR@SF 08:25PM ET,2.77,LAR
QB,Landry Jones,4500,PIT@CHI 01:00PM ET,2.71,PIT
WR,Aldrick Robinson,3000,LAR@SF 08:25PM ET,2.7,SF
TE,Lance Kendricks,2500,CIN@GB 04:25PM ET,2.68,GB
TE,Jerell Adams,2500,NYG@PHI 01:00PM ET,2.67,NYG
RB,Tyler Ervin,3000,HOU@NE 01:00PM ET,2.65,HOU
RB,Cameron Artis-Payne,3000,NO@CAR 01:00PM ET,2.63,CAR
QB,Matt Cassel,4300,SEA@TEN 04:05PM ET,2.61,TEN
TE,Ben Koyack,2500,BAL@JAX 09:30AM ET,2.57,JAX
RB,Alfred Morris,5200,DAL@ARI 08:30PM ET,2.55,DAL
WR,Cody Core,3000,CIN@GB 04:25PM ET,2.52,CIN
WR,Brian Quick,3000,OAK@WAS 08:30PM ET,2.51,WAS
WR,Tommylee Lewis,3100,NO@CAR 01:00PM ET,2.45,NO
TE,Demetrius Harris,2600,KC@LAC 04:25PM ET,2.45,KC
RB,Zach Zenner,3300,ATL@DET 01:00PM ET,2.44,DET
WR,Justin Hardy,3000,ATL@DET 01:00PM ET,2.43,ATL
TE,Nick Boyle,2500,BAL@JAX 09:30AM ET,2.38,BAL
RB,Benny Cunningham,3000,PIT@CHI 01:00PM ET,2.37,CHI
WR,Michael Campanaro,3100,BAL@JAX 09:30AM ET,2.35,BAL
TE,Stephen Anderson,2900,HOU@NE 01:00PM ET,2.33,HOU
TE,Adam Shaheen,2500,PIT@CHI 01:00PM ET,2.3,CHI
WR,Jordan Taylor,3000,DEN@BUF 01:00PM ET,2.29,DEN
WR,Roger Lewis,3300,NYG@PHI 01:00PM ET,2.26,NYG
QB,Scott Tolzien,4300,CLE@IND 01:00PM ET,2.21,IND
WR,Charone Peake,3000,MIA@NYJ 01:00PM ET,2.17,NYJ
RB,Aaron Jones,3700,CIN@GB 04:25PM ET,2.03,GB
RB,Elijah McGuire,3500,MIA@NYJ 01:00PM ET,2,NYJ
RB,Peyton Barber,3000,TB@MIN 01:00PM ET,1.95,TB
RB,T.J. Yeldon,3900,BAL@JAX 09:30AM ET,1.84,JAX
TE,Tyler Kroft,2500,CIN@GB 04:25PM ET,1.83,CIN
TE,Randall Telfer,2500,CLE@IND 01:00PM ET,1.78,CLE
TE,Brent Celek,2500,NYG@PHI 01:00PM ET,1.73,PHI
WR,Chad Williams,3000,DAL@ARI 08:30PM ET,1.69,ARI
TE,Xavier Grimble,2500,PIT@CHI 01:00PM ET,1.69,PIT
RB,Fozzy Whittaker,3000,NO@CAR 01:00PM ET,1.67,CAR
WR,Justin Hunter,3000,PIT@CHI 01:00PM ET,1.66,PIT
WR,Mack Hollins,3000,NYG@PHI 01:00PM ET,1.64,PHI
TE,Darren Fells,2500,ATL@DET 01:00PM ET,1.62,DET
RB,Aaron Ripkowski,3000,CIN@GB 04:25PM ET,1.61,GB
RB,Corey Grant,3000,BAL@JAX 09:30AM ET,1.59,JAX
RB,Eddie Lacy,3400,SEA@TEN 04:05PM ET,1.52,SEA
WR,Alex Erickson,3100,CIN@GB 04:25PM ET,1.51,CIN
